Price,Adj Close,Close,High,Low,Open,Volume
Ticker,NEE,NEE,NEE,NEE,NEE,NEE
Date,,,,,,
2019-12-09,52.07182693481445,58.567501068115234,58.74250030517578,58.459999084472656,58.73500061035156,4560000
2019-12-10,52.111839294433594,58.61249923706055,58.73749923706055,58.45249938964844,58.59000015258789,4345600
2019-12-11,52.4074592590332,58.94499969482422,58.96500015258789,58.48500061035156,58.75,6212800
2019-12-12,51.98958969116211,58.474998474121094,59.04750061035156,58.192501068115234,58.880001068115234,6970400
2019-12-13,52.667510986328125,59.23749923706055,59.345001220703125,58.192501068115234,58.27000045776367,8345200
2019-12-16,53.2276496887207,59.86750030517578,59.875,59.099998474121094,59.310001373291016,14284800
2019-12-17,53.30544662475586,59.95500183105469,60.224998474121094,59.70500183105469,59.8650016784668,10374000
2019-12-18,53.409912109375,60.0724983215332,60.25,59.685001373291016,60.182498931884766,8585600
2019-12-19,53.48992919921875,60.162498474121094,60.255001068115234,59.85749816894531,60.037498474121094,6882800
2019-12-20,53.947811126708984,60.6775016784668,61.252498626708984,60.0525016784668,61.02000045776367,16198000
2019-12-23,53.07427978515625,59.69499969482422,60.7400016784668,59.584999084472656,60.69499969482422,9474800
2019-12-24,53.45881652832031,60.127498626708984,60.127498626708984,59.459999084472656,59.727500915527344,2739600
2019-12-26,53.781105041503906,60.4900016784668,60.4900016784668,60.02000045776367,60.0625,5813200
2019-12-27,53.90335464477539,60.627498626708984,60.692501068115234,60.38249969482422,60.56999969482422,4319200
2019-12-30,53.63218307495117,60.3224983215332,60.55500030517578,60.0724983215332,60.42250061035156,4450000
2019-12-31,53.8255615234375,60.540000915527344,60.647499084472656,59.97999954223633,60.39250183105469,6910000
2020-01-02,53.038719177246094,59.654998779296875,60.91999816894531,59.48749923706055,60.49250030517578,7884800
2020-01-03,53.41658401489258,60.08000183105469,60.34000015258789,59.53499984741211,59.657501220703125,7097200
2020-01-06,53.68330764770508,60.380001068115234,60.650001525878906,60.10499954223633,60.17499923706055,5518800
2020-01-07,53.63663101196289,60.32749938964844,60.5525016784668,60.04249954223633,60.17250061035156,6653200
2020-01-08,53.612178802490234,60.29999923706055,60.73749923706055,60.25,60.41749954223633,5936000
2020-01-09,54.03227615356445,60.772499084472656,60.95500183105469,60.13249969482422,60.162498474121094,6958000
2020-01-10,54.134517669677734,60.88750076293945,61.17499923706055,60.79750061035156,60.95500183105469,5125600
2020-01-13,54.76799392700195,61.599998474121094,61.70750045776367,60.76250076293945,60.76250076293945,5879600
2020-01-14,55.0636100769043,61.932498931884766,61.95000076293945,61.45000076293945,61.557498931884766,8252800
2020-01-15,55.91936492919922,62.89500045776367,63.04750061035156,62.13750076293945,62.14500045776367,6397200
2020-01-16,56.07274627685547,63.067501068115234,63.07749938964844,62.584999084472656,62.720001220703125,7914400
2020-01-17,56.32390213012695,63.349998474121094,63.4375,62.852500915527344,63.092498779296875,9354000
2020-01-21,57.099647521972656,64.22250366210938,64.32499694824219,63.20249938964844,63.50749969482422,11486400
2020-01-22,57.76868438720703,64.9749984741211,65.19499969482422,64.41500091552734,64.73750305175781,7065600
2020-01-23,57.80868148803711,65.0199966430664,65.6875,64.83999633789062,64.83999633789062,10212400
2020-01-24,58.61775588989258,65.93000030517578,66.0199966430664,64.0425033569336,64.25749969482422,10310400
2020-01-27,59.289031982421875,66.68499755859375,66.94000244140625,65.57250213623047,65.65499877929688,8678800
2020-01-28,59.08230972290039,66.45249938964844,67.25,65.92749786376953,66.68499755859375,8262800
2020-01-29,59.07120132446289,66.44000244140625,66.70249938964844,66.02999877929688,66.6875,6008400
2020-01-30,59.99807357788086,67.48249816894531,67.5625,66.25499725341797,66.46749877929688,6328800
2020-01-31,59.61354064941406,67.05000305175781,67.66500091552734,66.68250274658203,67.36499786376953,7536800
2020-02-03,59.30458450317383,66.70249938964844,67.37000274658203,66.55249786376953,67.17250061035156,11041200
2020-02-04,58.80002975463867,66.13500213623047,66.82749938964844,65.9800033569336,66.56749725341797,10482800
2020-02-05,59.2823486328125,66.67749786376953,66.91500091552734,65.55249786376953,66.07250213623047,8666800
2020-02-06,59.64243698120117,67.0824966430664,67.5824966430664,66.58999633789062,66.6875,7874400
